rec_cc,sup_cc,yr,tiv
90,230,2015,33.0
90,345,1985,25.2
90,380,1959,5.32
90,663,1989,3.6
90,666,1975,27.5
90,666,1976,27.5
90,666,1977,1.2
90,666,1978,1.2
90,666,1983,1.1
90,713,1996,2.1
90,713,2012,2.1
91,2,1951,1.44
91,2,1952,1.7000000000000002
91,2,1954,1.4
91,2,1956,16.64
91,2,1957,1.2
91,2,1958,20.2
91,2,1959,0.54
91,2,1962,13.74
91,2,1965,0.54
91,2,1966,4.72
91,2,1969,2.0
91,2,1973,2.25
91,2,1975,31.44
91,2,1976,6.41
91,2,1977,11.1
91,2,1979,8.5
91,2,1980,13.16
91,2,1981,13.48
91,2,1982,34.59
91,2,1983,17.8
91,2,1984,18.62
91,2,1985,17.689999999999998
91,2,1986,81.24
91,2,1987,50.4
91,2,1988,82.8
91,2,1989,50.4
91,2,2008,0.4
91,2,2011,0.4
91,2,2012,0.4
91,2,2015,3.0
91,2,2018,3.0
91,2,2020,0.48
91,2,2021,4.25
91,20,1985,4.2
91,20,1986,4.2
91,94,1969,2.0
91,100,2017,10.0
91,101,1969,16.0
91,140,1985,22.8
91,140,1986,22.8
91,160,1981,15.0
91,160,1982,15.0
91,160,1983,15.0
91,200,1981,12.700000000000001
91,210,1966,1.0
91,210,2013,20.0
91,230,1984,13.6
91,230,1985,13.6
91,255,1983,20.16
91,255,2024,6.5
91,345,1976,8.4
91,600,1978,5.6
91,666,1976,31.5
91,666,1977,47.42
91,666,1978,51.2
91,666,2014,13.0
91,666,2019,22.5
91,713,2015,4.19
92,2,1950,0.4
92,2,1954,0.57
92,2,1955,1.44
92,2,1957,16.5
92,2,1963,1.62
92,2,1965,1.62
92,2,1966,1.62
92,2,1967,1.62
92,2,1968,12.04
92,2,1969,11.0
92,2,1970,16.8
92,2,1971,0.7
92,2,1974,9.4
92,2,1975,14.1
92,2,1976,10.48
92,2,1977,8.43
92,2,1978,1.51
92,2,1979,0.71
92,2,1980,10.48
92,2,1981,14.030000000000001
92,2,1982,52.17
92,2,1983,32.93
92,2,1984,88.05
92,2,1985,61.160000000000004
92,2,1986,7.8
92,2,1991,24.880000000000003
92,2,1992,8.5
92,2,1995,8.5
92,2,1996,8.5
92,2,1998,1.5
92,2,2002,29.0
92,2,2003,25.0
92,2,2009,9.75
92,2,2010,9.75
92,2,2011,9.75
92,2,2012,11.85
92,2,2013,9.75
92,2,2014,9.75
92,2,2017,0.7
92,2,2020,4.08
92,2,2021,4.25
92,2,2022,6.5
92,2,2023,1.0
92,2,2024,0.2
92,2,2025,2.96
92,155,1998,0.92
92,155,2014,20.0
92,220,1973,0.95
92,220,1976,8.4
92,220,1979,9.53
92,220,1980,8.120000000000001
92,230,2019,2.16
92,255,1971,1.5
92,255,1975,1.5
92,255,1993,1.8
92,345,1977,8.1
92,345,1978,8.1
92,345,1979,8.1
92,345,1983,7.5
92,345,1984,7.5
92,640,2023,3.3
92,666,1974,50.620000000000005
92,666,1975,49.42
92,666,2008,3.3
92,666,2018,1.12
92,666,2022,0.7
93,2,1953,3.0
93,2,1954,14.64
93,2,1955,4.859999999999999
93,2,1956,1.12
93,2,1958,6.0
93,2,1960,2.16
93,2,1961,8.0
93,2,1962,7.0
93,2,1963,14.44
93,2,1964,6.18
93,2,1965,0.2
93,2,1966,1.8
93,2,1971,4.9
93,2,1972,9.379999999999999
93,2,1973,9.02
93,2,1976,7.66
93,2,1978,13.1
93,90,1955,0.84
93,210,2019,13.2
93,220,1982,1.9
93,230,1977,19.0
93,230,2007,14.0
93,355,1983,1.5
93,365,1981,183.98999999999998
93,365,1982,186.27
93,365,1983,199.77
93,365,1984,367.13
93,365,1985,276.31
93,365,1986,225.42999999999998
93,365,1987,189.28
93,365,1988,124.28
93,365,1989,13.6
93,365,1990,132.0
93,365,2009,14.5
93,365,2014,27.09
93,365,2015,27.09
93,365,2016,85.8
93,365,2017,6.8
93,380,1955,20.8
93,620,1982,30.58
93,620,1983,4.0
93,666,1957,2.4
93,666,1973,5.5
93,710,1985,1.65
94,2,1955,3.2
94,2,1963,0.54
94,2,1966,0.4
94,2,1973,1.4
94,2,1975,2.76
94,2,1978,5.5
94,2,1980,0.44
94,2,1985,1.4
94,2,1986,1.17
94,2,1989,1.56
94,2,2018,0.18
94,2,2019,7.5
94,93,1993,2.9
94,95,1979,1.68
94,255,1956,0.16
94,255,1984,0.15
95,2,1964,0.18
95,2,1968,0.9
95,2,1969,3.0
95,2,1970,2.0
95,2,1971,18.34
95,2,1972,1.92
95,2,1973,13.860000000000001
95,2,1975,23.3
95,2,1976,10.08
95,2,1977,10.28
95,2,1978,2.25
95,2,1982,5.0
95,2,1983,6.15
95,2,1984,0.25
95,2,1985,7.4
95,2,1988,1.0
95,20,1970,2.5
95,20,1973,5.0
95,20,1975,5.0
95,20,1980,2.5
95,155,1988,1.12
95,155,1989,1.68
95,200,1970,10.5
95,200,1975,1.2
95,200,1978,2.5
95,211,1983,1.8
95,230,1981,11.4
95,230,1982,11.4
95,230,1988,20.4
100,2,1950,3.36
100,2,1951,3.72
100,2,1952,23.0
100,2,1953,23.0
100,2,1954,61.0
100,2,1955,4.92
100,2,1956,41.6
100,2,1957,48.980000000000004
100,2,1958,32.22
100,2,1959,1.44
100,2,1960,22.080000000000002
100,2,1961,75.34
100,2,1962,23.119999999999997
100,2,1963,39.14
100,2,1964,6.12
100,2,1965,18.0
100,2,1966,32.18
100,2,1967,15.0
100,2,1968,33.15
100,2,1969,119.76
100,2,1970,2.62
100,2,1971,26.6
100,2,1972,63.2
100,2,1973,54.85
100,2,1976,9.68
100,2,1977,7.56
100,2,1978,12.0
100,2,1979,36.0
100,2,1980,24.0
100,2,1981,42.92
100,2,1982,21.5
100,2,1983,74.4
100,2,1984,121.17999999999999
100,2,1985,7.4
100,2,1986,6.300000000000001
100,2,1987,11.4
100,2,1988,43.9
100,2,1989,122.9
100,2,1990,20.6
100,2,1991,102.87
100,2,1992,29.830000000000002
100,2,1993,76.08
100,2,1994,86.19999999999999
100,2,1995,79.25
100,2,1996,70.0
100,2,1997,154.25
100,2,1998,134.14
100,2,1999,126.6
100,2,2000,164.8
100,2,2001,367.28
100,2,2002,245.79999999999998
100,2,2003,160.0
100,2,2005,12.75
100,2,2006,67.75
100,2,2007,172.05
100,2,2008,30.15
100,2,2009,175.99
100,2,2010,81.43
100,2,2011,109.0
100,2,2012,113.7
100,2,2013,164.42
100,2,2014,80.95
100,2,2015,85.8
100,2,2016,48.6
100,2,2017,58.0
100,2,2018,31.0
100,2,2019,55.05
100,2,2020,64.6
100,2,2021,92.73
100,2,2022,83.98
100,2,2023,20.52
100,2,2024,50.08
100,2,2025,61.120000000000005
100,20,1951,7.6
100,20,1952,7.6
100,20,1956,27.0
100,20,1964,3.2
100,20,1991,2.0
100,20,1992,4.9
100,20,1993,4.9
100,20,2003,5.0
100,20,2006,12.5
100,20,2007,12.5
100,20,2008,18.5
100,20,2009,6.0
100,20,2010,2.5
100,20,2013,3.0
100,20,2014,13.12
100,20,2021,5.0
100,20,2022,5.0
100,20,2023,5.0
100,20,2024,5.0
100,20,2025,5.0
100,42,2017,4.0
100,140,1969,2.5
100,140,1983,107.30000000000001
100,140,1984,107.30000000000001
100,140,1992,31.900000000000002
100,140,1993,26.6
100,140,2006,112.5
100,140,2007,112.5
100,140,2008,112.5
100,140,2012,1.0
100,160,1990,6.0
100,200,1988,1.4
100,200,1989,1.4
100,200,2017,10.8
100,200,2018,10.8
100,210,1958,22.0
100,210,2012,79.0
100,210,2013,79.0
100,210,2014,79.0
100,220,1970,30.75
100,220,1971,30.75
100,220,1972,236.25
100,220,1973,236.25
100,220,1974,30.75
100,220,1975,30.75
100,220,1983,92.0
100,220,1984,92.0
100,220,1987,1.35
100,220,1988,1.35
100,220,1997,2.0
100,220,1998,2.0
100,220,2001,7.2
100,220,2002,7.2
100,220,2010,12.0
100,220,2014,1.8
100,220,2015,3.8
100,225,1963,0.45
100,225,1983,15.0
100,225,1984,15.0
100,230,1991,7.6
100,230,1996,11.62
100,230,1998,58.68
100,230,2003,34.0
100,230,2005,4.5600000000000005
100,230,2007,15.0
100,230,2008,65.0
100,230,2009,50.0
100,230,2010,17.0
100,230,2013,25.0
100,235,2018,2.6
100,255,1975,286.0
100,255,1983,562.4
100,255,1984,560.0
100,255,1997,17.02
100,255,1998,17.02
100,255,2003,2.9
100,255,2011,10.0
100,255,2012,94.0
100,255,2013,40.0
100,255,2014,76.0
100,255,2015,83.0
100,255,2017,36.0
100,325,1983,32.5
100,325,1984,32.5
100,325,2004,11.2
100,325,2012,11.0
100,325,2013,11.0
100,325,2014,15.0
100,325,2017,2.5
100,365,1997,72.5
100,365,2002,43.5
100,365,2007,29.0
100,365,2009,36.25
100,375,1971,8.0
100,375,2012,3.0
100,375,2014,6.0
100,375,2017,6.0
100,380,1958,246.0
100,560,1996,0.72
100,640,2009,15.2
100,666,1980,8.25
100,666,1989,108.31
100,666,1991,10.0
100,666,2002,4.0
100,666,2003,25.0
100,666,2004,21.0
100,666,2005,26.0
100,666,2006,5.0
100,666,2007,15.0
100,666,2009,123.0
100,666,2010,239.73
100,666,2011,84.5
100,666,2013,10.16
100,666,2014,43.82
100,666,2015,35.7
100,666,2016,20.7
100,666,2017,30.5
100,666,2020,0.9
100,732,2014,30.0
100,732,2015,37.5
100,732,2020,61.6
101,2,1950,2.0
101,2,1952,33.9
101,2,1953,14.7
101,2,1954,13.9
101,2,1955,30.8
101,2,1956,74.3
101,2,1957,118.5
101,2,1958,26.32
101,2,1959,12.58
101,2,1960,96.05
101,2,1961,71.7
101,2,1962,39.46
101,2,1963,21.45
101,2,1964,0.72
101,2,1966,12.600000000000001
101,2,1967,3.75
101,2,1969,13.8
101,2,1970,36.16
101,2,1971,125.4
101,2,1972,141.20000000000002
101,2,1973,221.67000000000002
101,2,1974,32.0
101,2,1975,114.2
101,2,1976,44.0
101,2,1977,60.67
101,2,1978,66.0
101,2,1979,19.0
101,2,1980,96.36
101,2,1981,108.36
101,2,1982,137.1
101,2,1983,521.7
101,2,1984,30.35
101,2,1985,522.36
101,2,1986,10.0
101,2,1988,69.55
101,2,1989,11.93
101,2,1990,11.93
101,2,1991,82.09
101,2,1994,0.9
101,2,1996,2.24
101,2,1999,20.0
101,2,2001,5.0
101,2,2002,11.0
101,2,2003,15.0
101,2,2015,6.4
101,20,1953,18.0
101,20,1972,57.6
101,20,1974,6.4
101,20,1980,3.0
101,20,1981,3.0
101,20,1982,10.5
101,20,1986,11.2
101,20,1987,11.2
101,20,1991,1.5
101,140,1984,10.45
101,140,1986,60.8
101,140,1987,60.8
101,200,1950,57.0
101,200,1953,291.0
101,200,1954,240.0
101,200,1955,7.3
101,200,1956,190.4
101,200,1958,93.5
101,200,1963,18.0
101,200,1966,62.9
101,200,1967,6.8
101,200,1969,0.8
101,200,1971,11.22
101,200,1974,135.0
101,200,1975,149.52
101,200,1976,7.52
101,200,1979,1.2
101,200,1989,86.75
101,200,1990,86.75
101,200,1991,86.75
101,200,2005,3.6
101,210,1981,90.0
101,210,1982,90.0
101,210,1983,90.0
101,210,1991,41.58
101,210,1999,67.5
101,210,2000,62.5
101,210,2001,62.5
101,210,2005,18.0
101,210,2006,18.0
101,210,2009,77.0
101,210,2010,77.0
101,210,2011,127.0
101,210,2012,164.0
101,210,2013,56.0
101,210,2014,66.0
101,210,2015,70.0
101,210,2016,70.0
101,210,2018,70.0
101,210,2020,147.0
101,220,1954,10.0
101,220,1955,36.0
101,220,1964,5.4
101,220,1967,19.95
101,220,1968,19.95
101,220,1972,24.6
101,220,1973,362.5
101,220,1974,348.7
101,220,1975,22.0
101,220,1976,10.0
101,220,1977,19.65
101,220,1978,3.0
101,220,1980,0.8
101,220,1981,0.8
101,220,1985,75.0
101,220,1986,75.0
101,220,1987,0.2
101,220,1988,15.6
101,220,1989,368.51
101,220,1990,426.06
101,220,1991,338.25
101,220,1992,338.25
101,220,1993,338.25
101,220,1999,58.0
101,220,2000,58.0
101,220,2001,4.5
101,220,2002,4.5
101,225,1984,8.0
101,230,1981,15.2
101,230,1982,15.2
101,230,1986,25.0
101,230,1998,7.6
101,230,2009,122.0
101,230,2010,122.0
101,230,2011,369.0
101,230,2012,247.0
101,230,2020,122.0
101,255,1967,188.0
101,255,1976,310.0
101,255,1977,310.0
101,255,1978,3.0
101,255,1983,3.5
101,255,1992,10.0
101,255,1995,10.0
101,255,2002,4.8
101,255,2009,48.0
101,255,2010,48.0
101,255,2011,48.0
101,255,2012,48.0
101,255,2014,3.96
101,255,2020,48.0
101,290,1996,16.5
101,290,1997,16.5
101,290,1998,0.48
101,290,1999,33.0
101,290,2000,49.5
101,290,2001,33.0
101,305,2009,3.0
101,305,2010,3.0
101,305,2011,3.0
101,305,2012,3.0
101,305,2014,5.7
101,305,2015,5.7
101,325,1956,156.0
101,325,1957,156.0
101,325,1968,10.0
101,325,1973,18.0
101,325,1974,36.0
101,325,1975,56.25
101,325,1979,4.8
101,325,1980,1656.5
101,325,1981,1658.9
101,325,1982,1694.0
101,325,1983,196.9
101,325,1984,119.60000000000001
101,325,1985,170.4
101,325,1986,37.5
101,325,1987,37.5
101,325,1988,47.5
101,325,1989,2.52
101,325,1990,4.8
101,325,1991,26.25
101,325,1992,15.4
101,325,1993,15.4
101,325,2000,14.98
101,325,2001,2.88
101,325,2002,2.88
101,325,2009,20.0
101,325,2010,20.0
101,325,2011,20.0
101,325,2012,20.0
101,325,2020,20.0
101,365,1996,52.2
101,365,1997,52.2
101,365,2006,1455.5
101,365,2007,1457.5
101,365,2008,1664.0
101,365,2009,392.0
101,365,2010,290.5
101,365,2011,950.61
101,365,2012,1093.15
101,365,2013,1583.55
101,365,2014,476.15999999999997
101,369,2010,10.8
101,369,2016,5.4
101,380,1990,16.0
101,380,1991,16.0
101,380,2000,32.0
101,380,2001,32.0
101,630,2023,67.5
101,666,1975,1.2
101,666,1980,19.25
101,666,1981,2.75
101,666,1984,22.5
101,666,1989,5.5
101,666,1990,2.5
101,666,1991,20.0
101,666,1997,4.5
101,666,2002,25.0
101,666,2004,9.18
101,666,2005,10.0
101,666,2006,10.0
101,710,2006,40.5
101,710,2007,40.5
101,710,2008,94.5
101,710,2009,94.5
101,710,2010,96.5
101,710,2011,22.5
101,710,2012,203.36
101,710,2013,203.36
101,710,2014,331.36
101,710,2015,198.86
101,710,2016,119.9
101,710,2023,30.0
101,732,1984,126.0
101,732,2001,50.0
110,2,1968,0.48
110,2,1975,0.25
110,2,1976,12.5
110,2,2004,0.2
110,2,2021,10.0
110,2,2023,10.0
110,2,2024,4.6
110,2,2025,4.1
110,94,2008,0.28
110,140,1983,2.65
110,140,1985,5.0
110,140,2018,0.48
110,200,1971,4.6000000000000005
110,200,1974,4.2
110,200,1976,4.2
110,200,1977,5.25
110,200,1978,4.2
110,200,1979,5.0
110,200,1984,2.5
110,200,2001,7.0
110,200,2019,2.0
110,210,1981,14.0
110,220,1974,1.9
110,325,2025,1.3
110,365,1976,1.8
110,365,1984,4.0
110,365,1985,18.0
110,710,2002,2.5
110,731,1980,4.2
110,750,2024,4.4
115,2,1999,2.25
115,20,1986,1.05
115,100,2012,0.16
115,101,1987,0.28
115,140,1984,8.440000000000001
115,200,1982,2.4
115,210,1975,0.44
115,210,1976,15.0
115,210,1977,15.0
115,210,2024,12.0
115,220,2013,6.5
115,225,1986,3.75
115,230,1999,20.55
115,235,1987,0.76
115,255,2000,2.0
115,750,2015,2.85
130,2,1953,10.24
130,2,1955,0.72
130,2,1956,12.0
130,2,1958,12.8
130,2,1960,74.5
130,2,1963,3.0
130,2,1964,12.0
130,2,1965,28.519999999999996
130,2,1966,15.75
130,2,1967,30.119999999999997
130,2,1968,5.1
130,2,1969,1.4
130,2,1970,4.7
130,2,1971,3.0
130,2,1973,5.4
130,2,1974,1.92
130,2,1975,4.7
130,2,1976,60.0
130,2,1977,117.44
130,2,1978,39.11
130,2,1979,17.599999999999998
130,2,1980,138.95
130,2,1981,5.7
130,2,1982,27.2
130,2,1983,27.2
130,2,1984,45.0
130,2,1985,8.0
130,2,1987,34.85
130,2,1988,31.35
130,2,1989,2.0
130,2,1990,3.36
130,2,1991,21.0
130,2,1993,18.4
130,2,1994,4.0
130,2,1995,22.0
130,2,1997,43.0
130,2,1998,5.8
130,2,2002,0.3
130,2,2005,2.0
130,2,2009,0.75
130,2,2010,10.31
130,2,2014,2.56
130,2,2021,1.3
130,2,2023,1.28
130,2,2024,11.84
130,2,2025,10.260000000000002
130,20,1976,26.44
130,20,1980,13.22
130,20,1986,13.22
130,20,2010,9.0
130,20,2011,9.0
130,20,2012,1.92
130,20,2013,1.92
130,20,2014,4.5
130,70,2019,0.9
130,95,2019,0.9
130,101,2009,40.16
130,140,1984,26.509999999999998
130,140,2006,17.0
130,140,2010,81.0
130,140,2011,81.0
130,155,2002,1.12
130,155,2008,100.0
130,155,2022,8.0
130,160,1995,5.35
130,200,1954,14.4
130,200,1955,123.61
130,200,1971,2.5
130,200,1973,10.0
130,200,1974,20.0
130,200,1975,20.0
130,200,1976,10.0
130,200,1977,156.0
130,200,1981,14.4
130,200,1982,34.4
130,200,1987,15.0
130,200,1988,15.0
130,200,1991,100.0
130,200,1992,4.0
130,200,2007,2.0
130,200,2011,8.0
130,200,2012,8.0
130,210,2012,17.0
130,210,2013,17.0
130,210,2014,17.0
130,210,2017,20.0
130,220,1971,62.9
130,220,1972,71.45
130,220,1974,1.9
130,220,1975,13.9
130,220,1976,123.92
130,220,1977,109.4
130,220,1978,68.9
130,220,1979,306.05
130,220,1980,315.75
130,220,1981,308.25
130,220,1982,488.85
130,220,1983,180.6
130,220,1984,155.5
130,220,1985,58.0
130,220,1986,6.9
130,220,1991,15.0
130,220,1996,3.75
130,220,1997,18.0
130,220,1998,21.75
130,220,2011,11.7
130,220,2012,21.7
130,220,2013,11.7
130,220,2014,21.7
130,220,2015,11.7
130,220,2018,2.6
130,220,2025,16.0
130,225,1975,2.4
130,225,1976,7.5
130,225,1977,7.5
130,225,1980,78.0
130,225,1981,78.0
130,225,1988,1.6
130,230,1986,4.84
130,230,1989,18.0
130,230,2005,33.6
130,230,2006,30.0
130,230,2014,37.5
130,230,2015,52.0
130,230,2016,52.0
130,235,1971,3.4
130,255,1971,46.5
130,255,1976,132.0
130,255,1977,448.0
130,255,1978,316.0
130,255,1982,36.0
130,255,1983,36.0
130,255,1984,36.0
130,255,1994,14.4
130,255,1995,14.4
130,255,2020,22.7
130,255,2021,22.7
130,255,2022,3.2
130,290,2018,2.75
130,317,1995,2.16
130,325,1979,10.8
130,325,1982,471.0
130,325,1983,471.0
130,325,1984,471.0
130,325,2010,7.5
130,325,2011,7.5
130,365,1997,50.75
130,365,1998,15.54
130,365,2008,4.0
130,365,2009,4.0
130,365,2011,14.5
130,369,2001,32.0
130,560,2011,96.0
130,560,2012,96.0
130,560,2024,2.56
130,560,2025,2.56
130,640,2023,6.0
130,666,1974,16.5
130,666,1975,19.5
130,666,1977,2.75
130,666,1980,10.0
130,666,1982,120.8
130,666,1983,111.0
130,666,1984,111.0
130,666,1986,4.8
130,666,1996,26.200000000000003
130,666,1999,32.92
130,666,2000,20.5
130,666,2001,20.5
130,666,2005,3.0
130,666,2009,7.2
130,666,2024,8.58
130,666,2025,8.58
130,710,1994,4.1
130,710,2006,0.38
130,710,2010,7.8
130,732,2020,12.0
130,750,2009,27.0
135,2,1952,101.53999999999999
135,2,1953,26.04
135,2,1954,181.24
135,2,1955,42.1
135,2,1956,81.53999999999999
135,2,1957,175.89000000000001
135,2,1958,53.879999999999995
135,2,1959,56.48
135,2,1960,145.27
135,2,1961,158.55
135,2,1962,18.2
135,2,1963,20.16
135,2,1964,11.0
135,2,1965,32.32
135,2,1966,70.4
135,2,1967,10.04
135,2,1968,9.46
135,2,1969,9.0
135,2,1970,30.6
135,2,1971,6.32
135,2,1972,119.42
135,2,1973,140.9
135,2,1974,195.62
135,2,1975,427.9
135,2,1976,474.61
135,2,1977,198.5
135,2,1978,135.8
135,2,1979,77.08
135,2,1980,56.0
135,2,1981,111.46
135,2,1983,96.23
135,2,1984,112.0
135,2,1985,59.23
135,2,1986,107.3
135,2,1987,96.2
135,2,1988,108.78
135,2,1991,15.0
135,2,1992,12.0
135,2,1993,2.5
135,2,1996,24.0
135,2,1997,4.48
135,2,1998,12.0
135,2,1999,1.2
135,2,2001,1.0
135,2,2002,14.0
135,2,2003,43.4
135,2,2004,93.0
135,2,2005,49.6
135,2,2006,21.7
135,2,2009,2.0
135,2,2010,9.6
135,2,2011,11.82
135,2,2013,2.8
135,2,2015,13.45
135,2,2017,12.0
135,2,2019,1.21
135,2,2020,1.71
135,2,2021,1.71
135,2,2022,14.95
135,2,2024,2.21
135,2,2025,0.5
135,20,1950,1.52
135,20,1965,0.76
135,20,1966,7.5
135,20,1971,231.52
135,20,1972,231.52
135,20,1973,7.5
135,20,1977,5.0
135,20,1978,5.0
135,20,1986,20.0
135,20,1987,27.0
135,20,1991,3.5
135,20,2011,30.0
135,20,2012,30.0
135,20,2013,30.0
135,20,2014,37.0
135,20,2015,16.6
135,20,2016,16.6
135,20,2017,7.0
135,93,1992,82.65
135,93,1993,49.550000000000004
135,100,2020,4.4
135,140,1987,38.0
135,140,1991,19.0
135,140,1993,7.95
135,200,1951,24.0
135,200,1956,129.6
135,200,1957,57.6
135,200,1959,240.6
135,200,1960,229.0
135,200,1964,35.4
135,200,1965,35.4
135,200,1966,20.4
135,200,1967,20.4
135,200,1969,33.66
135,200,1971,3.6
135,200,1973,197.93
135,200,1975,39.6
135,200,1976,39.6
135,200,1977,42.6
135,200,1978,42.6
135,200,1981,6.4
135,200,1982,6.4
135,200,1987,10.6
135,200,1995,16.0
135,200,2013,4.0
135,200,2014,4.0
135,210,1973,140.0
135,210,1977,248.0
135,210,1978,67.0
135,210,1980,364.0
135,210,1981,364.0
135,210,1982,364.0
135,210,1988,34.0
135,210,2010,24.0
135,210,2014,63.6
135,210,2015,6.0
135,220,1956,27.7
135,220,1960,3.5
135,220,1963,3.8
135,220,1968,227.55
135,220,1969,97.5
135,220,1973,11.25
135,220,1974,163.05
135,220,1975,10.8
135,220,1976,128.8
135,220,1977,11.6
135,220,1979,11.25
135,220,1980,427.5
135,220,1981,458.75
135,220,1984,52.3
135,220,1985,361.65
135,220,1986,365.15
135,220,1987,278.75
135,220,1989,3.9
135,220,1992,6.75
135,220,1996,8.25
135,220,1997,8.25
135,220,1998,16.25
135,220,2014,16.0
135,220,2015,16.0
135,220,2016,50.0
135,225,1969,10.8
135,225,1970,10.8
135,225,1971,14.4
135,225,1972,14.4
135,225,1973,14.4
135,225,1981,41.6
135,225,1982,41.6
135,230,1972,35.75
135,230,1973,35.75
135,230,1987,9.9
135,230,2020,22.4
135,230,2023,22.4
135,235,1978,3.0
135,235,1979,3.0
135,255,1971,40.0
135,255,1972,33.0
135,255,1974,280.0
135,255,1975,280.0
135,255,1980,340.0
135,255,1981,340.0
135,255,1982,340.0
135,255,1983,350.8
135,255,1984,10.8
135,255,1989,7.2
135,255,2000,18.0
135,255,2009,13.2
135,255,2021,1.2
135,255,2025,0.48
135,290,2001,1.6
135,310,1993,24.0
135,310,1995,24.0
135,316,1998,2.64
135,316,1999,1.8
135,325,1971,5.4
135,325,1976,18.0
135,325,1977,18.0
135,325,1978,122.0
135,325,1979,1057.0
135,325,1980,57.0
135,325,1981,119.69999999999999
135,325,1982,108.6
135,325,1983,27.0
135,325,1984,1057.0
135,325,1985,27.0
135,325,1986,27.0
135,325,1987,1057.0
135,325,1988,21.5
135,325,1990,33.0
135,325,1991,33.0
135,325,1998,6.6
135,325,2005,343.2
135,325,2006,343.2
135,325,2007,343.2
135,325,2015,84.0
135,325,2017,32.0
135,325,2018,20.0
135,345,1973,27.0
135,352,1996,33.6
135,355,1994,29.19
135,355,1995,29.19
135,355,1996,29.19
135,365,1970,7.2
135,365,1972,24.0
135,365,1973,24.96
135,365,1974,386.58
135,365,1975,350.0
135,365,1976,199.0
135,365,1977,1158.8
135,365,1978,1035.4
135,365,1979,107.0
135,365,1980,293.0
135,365,1981,249.0
135,365,1983,119.5
135,365,1984,4.0
135,365,1985,228.25
135,365,1986,108.75
135,365,1987,187.0
135,365,1988,187.0
135,365,1990,101.5
135,365,1992,29.0
135,365,1995,52.3
135,365,1996,47.9
135,365,1997,11.0
135,365,1998,6.0
135,365,1999,95.25
135,365,2001,6.62
135,365,2009,11.52
135,365,2011,61.5
135,365,2014,174.0
135,365,2015,174.0
135,365,2016,174.0
135,367,1994,8.8
135,369,1994,155.0
135,370,1997,368.82
135,370,1998,31.5
135,370,2002,2.07
135,385,1959,8.0
135,390,2018,4.8
135,390,2025,4.8
135,560,1991,33.7
135,560,1992,4.0
135,560,1998,0.2
135,666,1998,1.0
135,666,2009,15.48
135,666,2015,10.5
135,666,2016,11.34
135,710,1991,15.0
135,710,1992,15.0
135,710,2009,0.8
135,710,2010,1.2
135,710,2015,16.2
135,732,2010,16.0
135,732,2014,38.0
135,732,2015,38.0
135,732,2016,98.0
135,732,2017,38.0
135,732,2018,169.7
135,732,2021,60.0
135,732,2025,171.5
135,920,2016,6.15
135,920,2018,30.0
135,920,2022,30.0
140,2,1951,259.2
140,2,1953,35.44
140,2,1954,23.72
140,2,1955,71.0
140,2,1956,49.2
140,2,1957,140.58
140,2,1958,195.6
140,2,1959,237.34
140,2,1960,204.77
140,2,1961,337.8
140,2,1962,106.44000000000001
140,2,1963,183.16
140,2,1964,106.10000000000001
140,2,1965,234.81
140,2,1966,129.20000000000002
140,2,1967,464.39
140,2,1968,268.61
140,2,1969,59.900000000000006
140,2,1970,112.4
140,2,1971,118.41
140,2,1972,604.8
140,2,1973,652.59
140,2,1974,213.14
140,2,1975,575.96
140,2,1976,515.3
140,2,1977,67.68
140,2,1978,166.0
140,2,1979,67.5
140,2,1980,72.78
140,2,1981,36.58
140,2,1982,8.8
140,2,1983,8.8
140,2,1984,8.8
140,2,1985,55.4
140,2,1986,66.6
140,2,1987,115.3
140,2,1988,127.60000000000001
140,2,1989,450.6
140,2,1990,81.0
140,2,1991,44.8
140,2,1992,42.0
140,2,1993,14.0
140,2,1994,58.17
140,2,1995,31.85
140,2,1996,88.51
140,2,1997,174.35
140,2,1999,66.0
140,2,2000,66.0
140,2,2001,234.2
140,2,2002,195.3
140,2,2003,20.8
140,2,2004,62.5
140,2,2005,67.5
140,2,2006,58.5
140,2,2007,58.5
140,2,2008,118.0
140,2,2010,48.0
140,2,2011,186.84
140,2,2012,260.34000000000003
140,2,2013,168.84
140,2,2014,100.84
140,2,2015,36.0
140,2,2016,31.0
140,2,2017,32.0
140,2,2018,52.8
140,2,2019,84.8
140,2,2020,92.5
140,2,2021,93.5
140,2,2022,58.0
140,2,2023,98.22
140,2,2024,77.66
140,2,2025,100.75
140,20,1961,12.0
140,20,1968,237.96
140,20,1969,237.96
140,20,1970,317.28
140,20,1971,79.32
140,20,1983,58.8
140,20,1984,58.8
140,20,1985,58.8
140,20,1986,58.8
140,20,1987,58.8
140,20,1988,58.8
140,20,1989,58.8
140,20,1990,58.8
140,20,1991,58.8
140,20,2000,1.44
140,20,2002,15.0
140,20,2003,64.5
140,20,2004,49.5
140,20,2005,49.5
140,20,2006,67.5
140,20,2007,68.58
140,20,2008,67.5
140,20,2009,67.5
140,20,2010,49.5
140,20,2011,49.5
140,20,2012,49.5
140,20,2017,3.0
140,20,2019,3.0
140,20,2020,1.5
140,200,1951,356.0
140,200,1953,210.0
140,200,1954,210.0
140,200,1958,0.7
140,200,1960,123.6
140,200,1962,51.0
140,200,1963,51.0
140,200,1965,2.4
140,200,1966,3.6
140,200,1967,0.4
140,200,1969,3.0
140,200,1971,66.4
140,200,1972,66.4
