dispnum,ccode1,ccode2,styear,war,fatal,dyad_id,year,sd_w5,shared_us_w5,same_top5,both_imp_w5,ally_defense,cinc_diff,regime_dist,ln_capdist,ln_trade_lag1,py,py2,py3,unga,cwera
4419,359,369,2003,0,0.0,359_369,2003,,,,0.0,1.0,0.01417336856,0.1139999999999999,5.9974466187855295,5.563836993772214,58.0,33.64,195.112,0.3189560999999999,0
4420,365,372,2003,0,0.0,365_372,2003,0.0,0.0,0.0,1.0,1.0,0.04918510525,0.0449999999999999,7.408166864399255,5.252416088027279,1.0,0.01,0.001,0.5778490000000001,0
4421,702,704,2004,0,0.0,702_704,2004,,,,0.0,1.0,0.0023887451,0.086,5.725870071120206,5.335179483090153,5.0,0.25,0.125,0.2198486,0
4422,365,372,2004,0,0.0,365_372,2004,0.0,0.0,0.0,1.0,1.0,0.04719076549,0.227,7.408166864399255,5.501680325523295,1.0,0.01,0.001,0.6818630999999999,0
4423,350,640,2004,0,0.0,350_640,2004,1.0,1.0,1.0,1.0,1.0,0.0106071,0.2319999999999999,6.7067400797409285,7.181058950884914,1.0,0.01,0.001,0.3461053,0
4424,365,372,2005,0,0.0,365_372,2005,0.0,0.0,0.0,1.0,1.0,0.04034044293,0.227,7.408166864399255,5.902071672967431,1.0,0.01,0.001,0.93630364,0
4425,365,369,2005,0,0.0,365_369,2005,,,,0.0,1.0,0.028912705,0.128,6.630023537383524,9.810611722297088,9.0,0.81,0.729,0.5393792399999999,0
4426,702,703,2005,0,0.0,702_703,2005,,,,0.0,1.0,1.513699999999775e-07,0.091,6.533498097998166,3.043150735465129,60.0,36.0,216.0,0.0938541999999999,0
4427,702,704,2005,0,0.0,702_704,2005,,,,0.0,1.0,0.00196037599,0.068,5.725870071120206,5.490135314546482,1.0,0.01,0.001,0.0384919,0
4428,703,704,2005,0,0.0,703_704,2005,1.0,0.0,1.0,1.0,1.0,0.00196052736,0.159,6.171700597410915,4.234697880424737,6.0,0.36,0.216,0.1323461,0
4429,365,385,2005,0,0.0,365_385,2005,0.0,0.0,0.0,1.0,0.0,0.0389257114,0.575,7.405374075260846,7.381465467940403,4.0,0.16,0.064,0.8432949399999999,0
4430,703,704,2005,0,0.0,703_704,2005,1.0,0.0,1.0,1.0,1.0,0.00196052736,0.159,6.171700597410915,4.234697880424737,6.0,0.36,0.216,0.1323461,0
4431,350,640,2006,0,0.0,350_640,2006,0.0,0.0,1.0,1.0,1.0,0.0111852738,0.247,6.7067400797409285,7.559984470831199,1.0,0.01,0.001,0.4584486000000001,0
4432,703,704,2006,0,0.0,703_704,2006,1.0,0.0,1.0,1.0,1.0,0.00194783586,0.171,6.171700597410915,4.380962819022613,1.0,0.01,0.001,0.16032,0
4433,702,704,2006,0,0.0,702_704,2006,,,,0.0,1.0,0.00194412538,0.066,5.725870071120206,5.42517025754396,1.0,0.01,0.001,0.162953,0
4434,371,640,2006,0,0.0,371_640,2006,0.0,0.0,0.0,1.0,0.0,0.0145456315,0.305,6.900932053634012,4.224196065267255,6.0,0.36,0.216,0.4867260799999999,0
4435,350,640,2007,0,0.0,350_640,2007,0.0,0.0,1.0,1.0,1.0,0.0113888545,0.279,6.7067400797409285,7.907149629159527,1.0,0.01,0.001,0.4855294999999999,0
4436,365,372,2007,0,1.0,365_372,2007,,,,0.0,1.0,0.04065285937,0.223,7.408166864399255,6.442663884929404,1.0,0.01,0.001,0.76837804,0
4437,365,375,2007,0,0.0,365_375,2007,,,,0.0,0.0,0.0392098694,0.565,6.795034408918018,9.520878860044904,53.0,28.09,148.877,1.00134174,0
4438,365,369,2008,0,0.0,365_369,2008,,,,0.0,1.0,0.0310562326,0.306,6.630023537383524,10.31442950199746,3.0,0.09,0.027,1.1867042,0
4439,355,640,2008,0,0.0,355_640,2008,0.0,0.0,0.0,1.0,0.0,0.0138425364,0.1569999999999999,6.750165358407366,8.293171079280466,22.0,4.84,10.648,0.5193175,0
4440,365,385,2008,0,0.0,365_385,2008,0.0,0.0,0.0,1.0,0.0,0.0392277197,0.5960000000000001,7.405374075260846,7.98848101950142,3.0,0.09,0.027,0.9680732,0
4441,359,369,2009,0,0.0,359_369,2009,,,,0.0,1.0,0.00860172209,0.1469999999999999,5.9974466187855295,6.917263829096246,5.0,0.25,0.125,0.0155745999999999,0
4442,703,704,2010,0,0.0,703_704,2010,,,,0.0,1.0,0.00202426072,0.22,6.171700597410915,5.898292943917684,4.0,0.16,0.064,0.2005389,0
4443,350,640,2010,0,0.0,350_640,2010,0.0,0.0,1.0,1.0,1.0,0.0119218888,0.376,6.7067400797409285,7.994300080869937,3.0,0.09,0.027,0.7932136,0
4444,710,713,2002,0,0.0,710_713,2002,0.0,0.0,0.0,1.0,0.0,0.1442644187,0.685,7.451067453782427,10.8386257301756,1.0,0.01,0.001,,0
4445,710,740,2002,0,0.0,710_740,2002,0.0,0.0,0.0,1.0,0.0,0.1049902369999999,0.736,7.646974647644465,11.73531897507384,3.0,0.09,0.027,1.3086394,0
4446,710,816,2002,0,0.0,710_816,2002,1.0,0.0,1.0,1.0,0.0,0.1455573356999999,0.046,7.752550009151222,8.139454061321905,4.0,0.16,0.064,0.8871065000000001,0
4447,710,732,2002,0,0.0,710_732,2002,0.0,0.0,0.0,1.0,0.0,0.129392543,0.731,6.860873293082006,10.762166798536937,8.0,0.64,0.512,1.321202,0
4448,710,840,2002,0,0.0,710_840,2002,0.0,0.0,0.0,1.0,0.0,0.1481969986,0.429,7.955004095361688,8.738401976276323,1.0,0.01,0.001,0.0689258999999999,0
4449,731,740,2002,0,0.0,731_740,2002,0.0,0.0,0.0,1.0,0.0,0.036206868,0.755,7.159447413700763,6.056777643184916,1.0,0.01,0.001,2.3414179,0
4450,2,710,2002,0,0.0,2_710,2002,0.0,0.0,0.0,1.0,0.0,7.260000000000599e-05,0.727,9.31898847758312,11.986384056454476,1.0,0.01,0.001,3.2720355,0
4451,2,731,2002,0,0.0,2_731,2002,0.0,0.0,0.0,1.0,0.0,0.1411245049999999,0.746,9.309705953873744,1.571736066018521,2.0,0.04,0.008,4.304814,0
4451,230,731,2002,0,0.0,230_731,2002,,,,,,,,,,,,,,0
4452,850,910,2003,0,0.0,850_910,2003,,,,0.0,0.0,0.01463275553,0.125,8.402163860831472,4.608099471439169,13.0,1.69,2.197,1.0274317,0
4453,840,850,2003,0,0.0,840_850,2003,0.0,0.0,0.0,1.0,0.0,0.0096314431,0.137,7.934477646621922,6.77934399051041,58.0,33.64,195.112,0.3636336,0
4454,713,740,2003,0,0.0,713_740,2003,1.0,1.0,1.0,1.0,0.0,0.0388193106,0.0539999999999999,7.649835470651261,10.593280865163376,7.0,0.49,0.343,,0
4455,2,731,2003,0,0.0,2_731,2003,0.0,0.0,0.0,1.0,0.0,0.139404279,0.777,9.309705953873744,1.735189135376345,1.0,0.01,0.001,4.168166,0
4456,731,740,2003,0,0.0,731_740,2003,0.0,0.0,0.0,1.0,0.0,0.03460115,0.755,7.159447413700763,5.931473616654258,1.0,0.01,0.001,2.0214826,0
4457,710,740,2003,0,0.0,710_740,2003,0.0,0.0,0.0,1.0,0.0,0.1133645989999999,0.735,7.646974647644465,11.852024391675725,1.0,0.01,0.001,1.7011665,0
4458,710,750,2003,0,0.0,710_750,2003,1.0,0.0,1.0,1.0,0.0,0.087111156,0.633,8.236552933753503,9.024089622002965,16.0,2.56,4.096,0.8153467999999999,0
4459,230,732,2003,0,0.0,230_732,2003,,,,,,,,,,,,,,0
4460,2,850,2003,0,0.0,2_850,2003,0.0,0.0,1.0,1.0,0.0,0.136935167,0.1939999999999999,9.702655732983075,9.475046891222032,58.0,33.64,195.112,3.7859567,0
4461,713,840,2003,0,0.0,713_840,2003,1.0,1.0,1.0,1.0,0.0,0.0029441704999999,0.255,7.059359863114032,8.359359738497295,9.0,0.81,0.729,,0
4462,710,713,2003,0,0.0,710_713,2003,0.0,0.0,0.0,1.0,0.0,0.1521839096,0.681,7.451067453782427,11.070051234985955,1.0,0.01,0.001,,0
4463,710,731,2003,0,0.0,710_731,2003,1.0,0.0,1.0,1.0,1.0,0.1479657489999999,0.0199999999999999,6.696663808692069,6.72426744234817,6.0,0.36,0.216,0.3203161,0
4464,710,816,2003,0,0.0,710_816,2003,1.0,0.0,1.0,1.0,0.0,0.1523237971,0.043,7.752550009151222,8.378072102650531,1.0,0.01,0.001,0.5869730999999999,0
4465,2,731,2004,0,0.0,2_731,2004,0.0,0.0,0.0,1.0,0.0,0.138920916,0.777,9.309705953873744,1.9600947699627629,1.0,0.01,0.001,4.237628,0
4466,710,731,2004,0,0.0,710_731,2004,1.0,0.0,1.0,1.0,1.0,0.155521016,0.0169999999999999,6.696663808692069,7.009821945871275,1.0,0.01,0.001,0.5755161999999999,0
4467,710,740,2004,0,0.0,710_740,2004,0.0,0.0,0.0,1.0,0.0,0.123057731,0.736,7.646974647644465,12.094506973202082,1.0,0.01,0.001,1.6163226000000002,0
4468,732,740,2005,0,0.0,732_740,2005,1.0,1.0,1.0,1.0,0.0,0.0198230699999999,0.007,7.050729447933244,11.130316684512746,6.0,0.36,0.216,0.1738411999999999,0
4469,710,713,2005,0,0.0,710_713,2005,0.0,0.0,0.0,1.0,0.0,0.1641719051,0.677,7.451067453782427,11.55804585613305,1.0,0.01,0.001,,0
4470,713,740,2005,0,0.0,713_740,2005,1.0,1.0,1.0,1.0,0.0,0.0354875890999999,0.0699999999999999,7.649835470651261,10.979846376057006,2.0,0.04,0.008,,0
4471,344,850,2005,0,0.0,344_850,2005,,,,,,,,,,,,,,0
4472,710,740,2005,0,0.0,710_740,2005,0.0,0.0,0.0,1.0,0.0,0.128684316,0.747,7.646974647644465,12.31703867589337,1.0,0.01,0.001,1.4616359,0
4473,731,732,2005,0,0.0,731_732,2005,0.0,0.0,0.0,1.0,0.0,0.010750176,0.749,5.27709373009641,0.0,1.0,0.01,0.001,1.8829462,0
4474,710,760,2005,0,0.0,710_760,2005,0.0,0.0,0.0,1.0,0.0,0.171908552073,0.005,7.944740360079302,2.404581235490045,60.0,36.0,216.0,0.2404903,0
4475,365,740,2006,0,0.0,365_740,2006,0.0,0.0,0.0,1.0,0.0,0.000369292,0.5269999999999999,8.919854372191667,9.3933103018642,5.0,0.25,0.125,1.080235,0
4476,732,740,2006,0,0.0,732_740,2006,1.0,1.0,1.0,1.0,0.0,0.01825334,0.015,7.050729447933244,11.19550417320272,1.0,0.01,0.001,0.1790070999999999,0
4477,365,740,2006,0,0.0,365_740,2006,0.0,0.0,0.0,1.0,0.0,0.000369292,0.5269999999999999,8.919854372191667,9.3933103018642,5.0,0.25,0.125,1.080235,0
4478,710,713,2007,0,0.0,710_713,2007,0.0,0.0,0.0,1.0,0.0,0.1781356198,0.68,7.451067453782427,11.847621124412337,2.0,0.04,0.008,,0
4478,710,740,2007,0,0.0,710_740,2007,0.0,0.0,0.0,1.0,0.0,0.145823497,0.754,7.646974647644465,12.509025363403165,2.0,0.04,0.008,1.2365511,0
4479,731,732,2007,0,0.0,731_732,2007,0.0,0.0,0.0,1.0,0.0,0.010298805,0.749,5.27709373009641,0.0,2.0,0.04,0.008,1.801774,0
4480,365,740,2008,0,0.0,365_740,2008,0.0,0.0,0.0,1.0,0.0,0.001555618,0.544,8.919854372191667,10.055246717827927,2.0,0.04,0.008,0.7375953000000001,0
4481,731,732,2008,0,0.0,731_732,2008,0.0,0.0,0.0,1.0,0.0,0.009968539,0.674,5.27709373009641,0.0,1.0,0.01,0.001,2.001059,0
4482,713,740,2008,0,0.0,713_740,2008,1.0,1.0,1.0,1.0,0.0,0.0318586172,0.0529999999999999,7.649835470651261,11.077471317181663,3.0,0.09,0.027,,0
4483,2,731,2010,0,0.0,2_731,2010,0.0,0.0,0.0,1.0,0.0,0.135469739,0.8140000000000001,9.309705953873744,1.0052169410685563,6.0,0.36,0.216,4.615953,0
4483,731,732,2009,0,1.0,731_732,2009,0.0,0.0,0.0,1.0,0.0,0.009705444,0.674,5.27709373009641,0.0,1.0,0.01,0.001,2.2449138,0
4484,365,740,2009,0,0.0,365_740,2009,0.0,0.0,0.0,1.0,0.0,0.0032564289999999,0.5449999999999999,8.919854372191667,10.371953625347556,1.0,0.01,0.001,0.64920744,0
4485,365,710,2009,0,0.0,365_710,2009,0.0,0.0,0.0,1.0,0.0,0.168647277,0.215,8.664526399287714,10.98768458890787,15.0,2.25,3.375,0.58269256,0
4486,2,710,2009,0,0.0,2_710,2009,0.0,0.0,0.0,1.0,0.0,0.0620758,0.806,9.31898847758312,13.050978132186373,7.0,0.49,0.343,3.1719959,0
4487,710,750,2009,0,0.0,710_750,2009,1.0,0.0,1.0,1.0,0.0,0.127275268,0.5890000000000001,8.236552933753503,11.060104374761696,2.0,0.04,0.008,0.1461304,0
4488,710,816,2010,0,0.0,710_816,2010,1.0,0.0,1.0,1.0,0.0,0.2009354933,0.0549999999999999,7.752550009151222,10.057180870646604,7.0,0.49,0.343,0.4362981000000001,0
4489,710,740,2010,0,0.0,710_740,2010,0.0,0.0,0.0,1.0,0.0,0.172320049,0.758,7.646974647644465,12.561977483013036,3.0,0.09,0.027,1.5111042,0
4490,710,731,2010,0,0.0,710_731,2010,1.0,0.0,1.0,1.0,1.0,0.197137309,0.008,6.696663808692069,7.972898715450092,6.0,0.36,0.216,1.2383341,0
4491,710,740,2010,0,0.0,710_740,2010,0.0,0.0,0.0,1.0,0.0,0.172320049,0.758,7.646974647644465,12.561977483013036,3.0,0.09,0.027,1.5111042,0
4492,713,740,2010,0,0.0,713_740,2010,1.0,1.0,1.0,1.0,0.0,0.0299884391999999,0.0539999999999999,7.649835470651261,10.910937040786676,2.0,0.04,0.008,,0
4493,710,732,2010,0,0.0,710_732,2010,0.0,0.0,0.0,1.0,0.0,0.186766351,0.668,6.860873293082006,12.053065802938274,8.0,0.64,0.512,1.4639183999999998,0
4494,160,365,2002,0,0.0,160_365,2002,0.0,0.0,0.0,1.0,0.0,0.0436801653,0.472,9.508814005506162,5.34784092838231,25.0,6.25,15.625,0.0752674999999999,0
4495,100,101,2003,0,0.0,100_101,2003,0.0,0.0,0.0,1.0,1.0,0.0010109850999999,0.048,6.9364399128420455,7.513153174001255,3.0,0.09,0.027,0.2132016999999999,0
4496,135,140,2003,0,0.0,135_140,2003,0.0,0.0,0.0,1.0,1.0,0.0216565424,0.0629999999999999,8.060350574848302,6.42078350964315,58.0,33.64,195.112,0.08686276,0
4497,41,42,2004,0,0.0,41_42,2004,,,,0.0,1.0,0.00010026927,0.41,5.551407994230199,3.728627263904298,10.0,1.0,1.0,0.38603601,0
4498,100,130,2005,0,0.0,100_130,2005,0.0,0.0,0.0,1.0,1.0,0.0046957329,0.1559999999999999,6.59468702013994,7.3231527639869185,60.0,36.0,216.0,0.2701570000000001,0
4499,100,130,2006,0,0.0,100_130,2006,0.0,0.0,0.0,1.0,1.0,0.0048284484,0.122,6.59468702013994,7.562682649318304,1.0,0.01,0.001,0.0509546999999999,0
4500,100,101,2006,0,0.0,100_101,2006,0.0,0.0,0.0,1.0,1.0,0.0014895046999999,0.1209999999999999,6.9364399128420455,8.195470081699044,3.0,0.09,0.027,0.9792818,0
4501,100,130,2007,0,0.0,100_130,2007,0.0,0.0,0.0,1.0,1.0,0.0048879713,0.088,6.59468702013994,7.707910991474789,1.0,0.01,0.001,0.1717362,0
4502,100,130,2008,0,0.0,100_130,2008,0.0,0.0,0.0,1.0,1.0,0.0054414626,0.049,6.59468702013994,7.699929767711398,1.0,0.01,0.001,0.2788826,0
4503,100,101,2008,0,0.0,100_101,2008,0.0,0.0,0.0,1.0,1.0,0.0020413812999999,0.1529999999999999,6.9364399128420455,8.855902039242531,2.0,0.04,0.008,1.1198529,0
4504,100,130,2009,0,0.0,100_130,2009,0.0,0.0,0.0,1.0,1.0,0.0054099293,0.026,6.59468702013994,7.860584244761625,1.0,0.01,0.001,0.5490062,0
4505,100,101,2009,0,0.0,100_101,2009,0.0,0.0,0.0,1.0,1.0,0.0021198102999999,0.1559999999999999,6.9364399128420455,8.988697831081984,1.0,0.01,0.001,1.2324368,0
4506,2,101,2010,0,0.0,2_101,2010,0.0,0.0,0.0,1.0,1.0,0.143190993,0.481,8.106755741681516,10.568391470652468,10.0,1.0,1.0,3.815086,0
4507,100,101,2010,0,0.0,100_101,2010,0.0,0.0,0.0,1.0,1.0,0.0027771070999999,0.205,6.9364399128420455,8.504663258649135,1.0,0.01,0.001,1.1783739,0
4508,93,94,2010,0,0.0,93_94,2010,,,,0.0,1.0,9.313128999999997e-05,0.474,5.834518296645255,6.005621364811633,12.0,1.44,1.728,0.8376059000000001,0
4509,666,670,2002,0,0.0,666_670,2002,1.0,1.0,1.0,1.0,0.0,0.0062517072,0.746,7.225044696186576,,21.0,4.41,9.261,3.365736,0
4510,630,645,2002,0,0.0,630_645,2002,,,,0.0,0.0,0.0063212795,0.085,6.544199573951183,3.2112230166873683,3.0,0.09,0.027,,0
4511,652,666,2003,0,1.0,652_666,2003,0.0,0.0,0.0,1.0,0.0,0.0002212733999999,0.61,5.392718041969521,,2.0,0.04,0.008,3.5419650000000003,0
4512,2,630,2003,0,0.0,2_630,2003,0.0,0.0,0.0,1.0,0.0,0.138506986,0.628,9.228091877551838,5.398192339087606,6.0,0.36,0.216,4.132191000000001,0
4512,200,630,2003,0,0.0,200_630,2003,0.0,0.0,0.0,1.0,0.0,0.005876186,0.625,8.38920071634096,6.614010840802661,17.0,2.89,4.913,2.959772,0
4513,645,666,2003,0,0.0,645_666,2003,,,,,,,,,,,,,,0
4514,630,645,2003,0,1.0,630_645,2003,,,,0.0,0.0,0.0066275102999999,0.048,6.544199573951183,2.7722110884451143,1.0,0.01,0.001,,0
4515,225,666,2003,0,0.0,225_666,2003,,,,,,,,,,,,,,0
4516,2,640,2003,0,0.0,2_640,2003,0.0,0.0,0.0,1.0,1.0,0.137241551,0.2089999999999999,9.074142570498188,8.833660077337127,58.0,33.64,195.112,2.2844136,0
4517,652,666,2003,0,0.0,652_666,2003,0.0,0.0,0.0,1.0,0.0,0.0002212733999999,0.61,5.392718041969521,,2.0,0.04,0.008,3.5419650000000003,0
4518,2,652,2004,0,0.0,2_652,2004,0.0,0.0,0.0,1.0,0.0,0.1471680655,0.713,9.152467585385711,6.2501875556267406,8.0,0.64,0.512,3.6301101,0
4519,2,630,2004,0,1.0,2_630,2004,0.0,0.0,0.0,1.0,0.0,0.138441296,0.655,9.228091877551838,5.4638318050256105,1.0,0.01,0.001,4.124767,0
4520,640,652,2004,0,0.0,640_652,2004,0.0,0.0,0.0,1.0,0.0,0.0102555555,0.508,6.655955018418123,6.764092519804187,6.0,0.36,0.216,1.3693459,0
4521,630,696,2004,0,0.0,630_696,2004,0.0,0.0,0.0,1.0,0.0,0.0108180565,0.188,7.155474362862388,8.165278328864167,12.0,1.44,1.728,0.2132590000000001,0
4522,630,694,2004,0,0.0,630_694,2004,0.0,0.0,0.0,1.0,0.0,0.01201193391,0.1659999999999999,7.055916629962658,3.7379007344311166,17.0,2.89,4.913,0.2052439999999999,0
4523,630,645,2004,0,0.0,630_645,2004,,,,0.0,0.0,0.0074045113,0.003,6.544199573951183,3.090905125747493,1.0,0.01,0.001,0.0232489999999998,0
4524,2,630,2004,0,0.0,2_630,2004,0.0,0.0,0.0,1.0,0.0,0.138441296,0.655,9.228091877551838,5.4638318050256105,1.0,0.01,0.001,4.124767,0
4525,630,640,2004,0,1.0,630_640,2004,0.0,0.0,0.0,1.0,0.0,0.0015287859999999,0.45,7.435379021024008,7.752198884141332,3.0,0.09,0.027,1.8640028,0
4526,651,666,2004,0,0.0,651_666,2004,1.0,1.0,1.0,1.0,0.0,0.0062448751,0.551,6.0553778728516345,3.3984211982954027,15.0,2.25,3.375,3.774799,0
4527,2,652,2005,0,0.0,2_652,2005,0.0,0.0,0.0,1.0,0.0,0.1520370277,0.708,9.152467585385711,6.2570065073480805,1.0,0.01,0.001,4.027794,0
4527,645,652,2005,0,0.0,645_652,2005,0.0,0.0,0.0,1.0,1.0,0.0002897377,0.089,6.622869293832357,7.919923775008687,14.0,1.96,2.744,0.7434615000000001,0
4528,640,645,2005,0,0.0,640_645,2005,0.0,0.0,0.0,1.0,0.0,0.010114541,0.406,7.141165942652124,7.810085535310158,2.0,0.04,0.008,1.0662984,0
4529,630,645,2005,0,1.0,630_645,2005,0.0,0.0,0.0,1.0,0.0,0.0083224099999999,0.06,6.544199573951183,3.332204510175204,1.0,0.01,0.001,1.1021325000000002,0
4530,670,679,2005,0,0.0,670_679,2005,0.0,0.0,0.0,1.0,1.0,0.0096133198,0.262,6.976908137670454,6.195184087841657,7.0,0.49,0.343,0.1349731999999999,0
4531,651,666,2006,0,1.0,651_666,2006,1.0,1.0,1.0,1.0,0.0,0.0063486556,0.552,6.0553778728516345,4.168074958341057,2.0,0.04,0.008,3.971778,0
4532,652,666,2006,0,0.0,652_666,2006,0.0,0.0,0.0,1.0,0.0,0.0002368534999999,0.616,5.392718041969521,,3.0,0.09,0.027,3.831434,0
4533,660,666,2006,0,1.0,660_666,2006,1.0,1.0,1.0,1.0,0.0,0.00313655174,0.323,5.477717994914328,,1.0,0.01,0.001,3.1046428,0
4534,630,645,2006,0,0.0,630_645,2006,0.0,0.0,0.0,1.0,0.0,0.0090522146,0.224,6.544199573951183,3.4656222400903656,1.0,0.01,0.001,0.8107656999999999,0
4535,2,630,2007,0,0.0,2_630,2007,0.0,0.0,0.0,1.0,0.0,0.135931407,0.724,9.228091877551838,5.619147870901982,2.0,0.04,0.008,4.271052,0
4536,630,645,2007,0,0.0,630_645,2007,0.0,0.0,0.0,1.0,0.0,0.0089213671999999,0.253,6.544199573951183,3.583316834701189,1.0,0.01,0.001,0.8724831000000001,0
4537,640,645,2007,0,1.0,640_645,2007,0.0,0.0,1.0,1.0,0.0,0.0104501782,0.19,7.141165942652124,8.0787179032082,2.0,0.04,0.008,1.1913534,0
4538,2,630,2007,0,0.0,2_630,2007,0.0,0.0,0.0,1.0,0.0,0.135931407,0.724,9.228091877551838,5.619147870901982,2.0,0.04,0.008,4.271052,0
4539,652,666,2007,0,0.0,652_666,2007,0.0,0.0,0.0,1.0,0.0,0.0003960654,0.613,5.392718041969521,,1.0,0.01,0.001,3.837114,0
4540,2,652,2008,0,0.0,2_652,2008,0.0,0.0,0.0,1.0,0.0,0.1432706607,0.756,9.152467585385711,6.249878731810994,3.0,0.09,0.027,4.412314,0
4541,2,630,2008,0,0.0,2_630,2008,0.0,0.0,0.0,1.0,0.0,0.133662951,0.733,9.228091877551838,5.807785849815323,1.0,0.01,0.001,4.578256,0
4542,220,666,2009,0,0.0,220_666,2009,0.0,0.0,0.0,1.0,0.0,0.0125274498,0.129,8.11162807830774,8.059944194914749,64.0,40.96,262.144,0.9705290000000002,0
4543,2,630,2009,0,0.0,2_630,2009,0.0,0.0,0.0,1.0,0.0,0.132037048,0.742,9.228091877551838,6.3902097437684375,1.0,0.01,0.001,4.200872,0
4543,630,645,2009,0,0.0,630_645,2009,0.0,0.0,0.0,1.0,0.0,0.0062753437999999,0.267,6.544199573951183,4.378978631728799,1.0,0.01,0.001,0.7849182000000001,0
4544,651,666,2009,0,0.0,651_666,2009,1.0,1.0,1.0,1.0,0.0,0.0061539438,0.545,6.0553778728516345,5.279398070000353,3.0,0.09,0.027,3.715121,0
4545,660,666,2009,0,1.0,660_666,2009,0.0,0.0,0.0,1.0,0.0,0.0031218995299999,0.289,5.477717994914328,,1.0,0.01,0.001,3.1619174,0
4546,630,645,2009,0,0.0,630_645,2009,0.0,0.0,0.0,1.0,0.0,0.0062753437999999,0.267,6.544199573951183,4.378978631728799,1.0,0.01,0.001,0.7849182000000001,0
4547,630,645,2010,0,1.0,630_645,2010,0.0,0.0,0.0,1.0,0.0,0.0061723624999999,0.27,6.544199573951183,4.104180299050879,1.0,0.01,0.001,1.2117363,0
4548,630,666,2010,0,0.0,630_666,2010,,,,,,,,,,,,,,0
4549,20,390,2004,0,0.0,20_390,2004,,,,,,,,,,,,,,0
4550,20,235,2005,0,0.0,20_235,2005,,,,,,,,,,,,,,0
4551,20,390,2005,0,0.0,20_390,2005,,,,,,,,,,,,,,0
4552,700,770,2002,0,1.0,700_770,2002,,,,0.0,0.0,0.0120434484,0.0249999999999999,5.914583502772024,5.215282599626251,1.0,0.01,0.001,0.3436967,0
4552,2,770,2002,0,1.0,2_770,2002,0.0,0.0,0.0,1.0,1.0,0.139851025,0.586,9.3391820349893,8.003164376239278,57.0,32.49,185.193,3.0740392,0
4553,775,800,2002,0,0.0,775_800,2002,0.0,0.0,0.0,1.0,0.0,0.0005981578,0.451,6.7067400797409285,7.0904859187569045,1.0,0.01,0.001,0.9005123000000002,0
4554,750,771,2002,0,0.0,750_771,2002,1.0,0.0,1.0,1.0,0.0,0.0657274754,0.269,7.263119364120769,7.1353649224434585,1.0,0.01,0.001,0.7621953,0
4555,750,771,2002,0,1.0,750_771,2002,1.0,0.0,1.0,1.0,0.0,0.0657274754,0.269,7.263119364120769,7.1353649224434585,1.0,0.01,0.001,0.7621953,0
4556,820,830,2003,0,0.0,820_830,2003,0.0,0.0,0.0,1.0,0.0,0.0017371902,0.091,5.760477818332746,10.333986093197725,11.0,1.21,1.331,0.838584,0
4557,775,800,2003,0,1.0,775_800,2003,0.0,0.0,0.0,1.0,0.0,0.0004609287999999,0.441,6.7067400797409285,7.147710243270173,1.0,0.01,0.001,1.2225433,0
4558,775,800,2003,0,0.0,775_800,2003,0.0,0.0,0.0,1.0,0.0,0.0004609287999999,0.441,6.7067400797409285,7.147710243270173,1.0,0.01,0.001,1.2225433,0
4559,800,820,2004,0,0.0,800_820,2004,0.0,0.0,0.0,1.0,0.0,0.0030092494,0.221,7.076991596227436,9.032407180207958,59.0,34.81,205.379,0.7136119000000001,0
4560,800,850,2004,0,0.0,800_850,2004,0.0,0.0,0.0,1.0,0.0,0.0073806578,0.1589999999999999,7.751303260209608,8.152833020196361,59.0,34.81,205.379,0.9705715,0
4561,750,770,2004,0,0.0,750_770,2004,0.0,0.0,0.0,1.0,0.0,0.05980143,0.375,6.531606225208026,5.64132697363619,1.0,0.01,0.001,0.2454838,0
4562,775,800,2004,0,0.0,775_800,2004,0.0,0.0,0.0,1.0,0.0,0.0010343934,0.434,6.7067400797409285,7.239925130747445,1.0,0.01,0.001,1.2018905,0
4563,750,790,2004,0,0.0,750_790,2004,0.0,0.0,0.0,1.0,0.0,0.0722688134,0.507,6.68748260275961,7.088133699108252,35.0,12.25,42.875,0.3165783999999999,0
4564,775,800,2004,0,1.0,775_800,2004,0.0,0.0,0.0,1.0,0.0,0.0010343934,0.434,6.7067400797409285,7.239925130747445,1.0,0.01,0.001,1.2018905,0
4565,750,775,2004,0,0.0,750_775,2004,0.0,0.0,0.0,1.0,0.0,0.0670671262,0.635,7.676195443577513,6.186967574507736,47.0,22.09,103.823,0.9129591,0
4566,750,770,2005,0,0.0,750_770,2005,0.0,0.0,0.0,1.0,0.0,0.061787932,0.365,6.531606225208026,6.295865139263903,1.0,0.01,0.001,0.3826992,0
4567,820,850,2005,0,0.0,820_850,2005,0.0,0.0,0.0,1.0,0.0,0.0095623852,0.3889999999999999,7.080110671464242,8.678746285645254,40.0,16.0,64.0,0.0479629999999999,0
4568,2,770,2005,0,0.0,2_770,2005,0.0,0.0,0.0,1.0,1.0,0.142230398,0.498,9.3391820349893,8.479943101708507,1.0,0.01,0.001,3.515035,0
4569,800,811,2005,0,0.0,800_811,2005,,,,0.0,0.0,0.0061479614,0.187,6.2813317304651,5.5603065606854445,7.0,0.49,0.343,0.3954228,0
4570,800,820,2005,0,0.0,800_820,2005,0.0,0.0,0.0,1.0,0.0,0.0031326772,0.196,7.076991596227436,9.335930100400256,1.0,0.01,0.001,0.8228107,0
